002621a1-0f13-4e92-856b-5a850a48193e,/Users/matt/iodine/openfda-data/spl/extracted/otc/20120123_002621a1-0f13-4e92-856b-5a850a48193e/f4a8921b-figure-01.jpg,20120123,EAN-13,117,0310267112249,1
0027e3a2-862a-474d-8c33-dda1a2264b27,/Users/matt/iodine/openfda-data/spl/extracted/otc/20130522_0027e3a2-862a-474d-8c33-dda1a2264b27/tylenol-01.jpg,20130522,,,,0
00281593-ae46-4936-ba86-129ee9d75e40,/Users/matt/iodine/openfda-data/spl/extracted/otc/20130927_00281593-ae46-4936-ba86-129ee9d75e40/roll-on-01.jpg,20130927,,,,0
002a8eea-7665-45de-969c-e888ddfc7005,/Users/matt/iodine/openfda-data/spl/extracted/otc/20131204_002a8eea-7665-45de-969c-e888ddfc7005/timeless placenta bound carton.jpg,20131204,,,,0
002bd249-0b73-4c65-9e4c-9f76be0a91a6,/Users/matt/iodine/openfda-data/spl/extracted/otc/20120626_002bd249-0b73-4c65-9e4c-9f76be0a91a6/hmloperamidehcl.jpg,20120626,,,,1
00334b12-44a7-42e0-b102-f467f96f02fc,/Users/matt/iodine/openfda-data/spl/extracted/otc/20120716_00334b12-44a7-42e0-b102-f467f96f02fc/label.jpg,20120716,,,,0
0035bada-9bd4-4911-b058-785274e4ba71,/Users/matt/iodine/openfda-data/spl/extracted/otc/20131106_0035bada-9bd4-4911-b058-785274e4ba71/backcanister300.jpg,20131106,EAN-13,484,0074887616203,1
0035bada-9bd4-4911-b058-785274e4ba71,/Users/matt/iodine/openfda-data/spl/extracted/otc/20131106_0035bada-9bd4-4911-b058-785274e4ba71/frontcanister300.jpg,20131106,,,,0
0038bc38-c205-4d8d-ab78-1abbcd76829e,/Users/matt/iodine/openfda-data/spl/extracted/otc/20111221_0038bc38-c205-4d8d-ab78-1abbcd76829e/4ea1b167-2661-4af7-b12a-f357160f9d0e-01.jpg,20111221,EAN-13,187,0050428111840,1
0038bc38-c205-4d8d-ab78-1abbcd76829e,/Users/matt/iodine/openfda-data/spl/extracted/otc/20111221_0038bc38-c205-4d8d-ab78-1abbcd76829e/4ea1b167-2661-4af7-b12a-f357160f9d0e-02.jpg,20111221,CODE-128,122,6127217C3,0
0039fee5-35a8-429b-a1cf-7b4bf1f8a6e7,/Users/matt/iodine/openfda-data/spl/extracted/otc/20130912_0039fee5-35a8-429b-a1cf-7b4bf1f8a6e7/tabcinSPL500.jpg,20130912,,,,0
003a8bd5-ff52-4999-9034-53d753567c87,/Users/matt/iodine/openfda-data/spl/extracted/otc/20120604_003a8bd5-ff52-4999-9034-53d753567c87/843b5722-7539-4c74-bf7c-8d0e95e59abf-01.jpg,20120604,,,,0
003a8bd5-ff52-4999-9034-53d753567c87,/Users/matt/iodine/openfda-data/spl/extracted/otc/20120604_003a8bd5-ff52-4999-9034-53d753567c87/843b5722-7539-4c74-bf7c-8d0e95e59abf-02.jpg,20120604,EAN-13,225,0036800114210,1
003d4052-d1f8-4aa9-b074-7d52e3ab2e97,/Users/matt/iodine/openfda-data/spl/extracted/otc/20120904_003d4052-d1f8-4aa9-b074-7d52e3ab2e97/cellboosting homme whitening fluid carton.jpg,20120904,,,,1
003e15d7-c4e0-462c-80ad-36e5f68cb568,/Users/matt/iodine/openfda-data/spl/extracted/otc/20140303_003e15d7-c4e0-462c-80ad-36e5f68cb568/diphenhydramine-hcl-50-mg-blue-softgel-1.jpg,20140303,EAN-13,58,0036800114173,1
003e9099-86ee-46a4-a399-6de53d8f2ae3,/Users/matt/iodine/openfda-data/spl/extracted/otc/20131211_003e9099-86ee-46a4-a399-6de53d8f2ae3/mm1.jpg,20131211,,,,0
0042ab27-ac88-4ff3-aa7a-7c9976ade7e6,/Users/matt/iodine/openfda-data/spl/extracted/otc/20130718_0042ab27-ac88-4ff3-aa7a-7c9976ade7e6/ageloc-01.jpg,20130718,,,,0
0044e8e5-47f4-4e7e-88b8-ede11b18b0aa,/Users/matt/iodine/openfda-data/spl/extracted/otc/20121105_0044e8e5-47f4-4e7e-88b8-ede11b18b0aa/diphenhydramine-hcl-25-mg-tablet-1.jpg,20121105,EAN-13,362,0041163461123,1
00479dfe-4a8d-44be-a606-357d873e2093,/Users/matt/iodine/openfda-data/spl/extracted/otc/20130708_00479dfe-4a8d-44be-a606-357d873e2093/mm1.jpg,20130708,,,,0
00496627-9961-4ecf-b0c4-3aef0d04a34b,/Users/matt/iodine/openfda-data/spl/extracted/otc/20100323_00496627-9961-4ecf-b0c4-3aef0d04a34b/KK1.jpg,20100323,EAN-13,65,0512345123455,0
0049730b-f99b-47a8-b075-8a348de11e12,/Users/matt/iodine/openfda-data/spl/extracted/otc/20130213_0049730b-f99b-47a8-b075-8a348de11e12/cd3487af-ea75-49e4-8e36-ecbc0d270531-01.jpg,20130213,EAN-13,177,0075450299809,1
0049730b-f99b-47a8-b075-8a348de11e12,/Users/matt/iodine/openfda-data/spl/extracted/otc/20130213_0049730b-f99b-47a8-b075-8a348de11e12/cd3487af-ea75-49e4-8e36-ecbc0d270531-02.jpg,20130213,,,,0
004feeb8-fae7-4e29-a1c0-f4edf54625e0,/Users/matt/iodine/openfda-data/spl/extracted/otc/20130612_004feeb8-fae7-4e29-a1c0-f4edf54625e0/daytime-cold-flu-relief-softgel-1.jpg,20130612,,,,1
005132b0-5df8-4114-85f1-1384ac0855be,/Users/matt/iodine/openfda-data/spl/extracted/otc/20100326_005132b0-5df8-4114-85f1-1384ac0855be/KK1.jpg,20100326,EAN-13,173,0512345123455,0
005771f0-618d-43af-b211-f8e017a402a6,/Users/matt/iodine/openfda-data/spl/extracted/otc/20130606_005771f0-618d-43af-b211-f8e017a402a6/Promolaxin100mgPhysicians.jpg,20130606,,,,0
005948c5-97fe-4f07-81bb-33a691261c51,/Users/matt/iodine/openfda-data/spl/extracted/otc/20120814_005948c5-97fe-4f07-81bb-33a691261c51/Lora-ODT.jpg,20120814,,,,1
005f54e3-f60a-4c26-b830-b5127786e5bd,/Users/matt/iodine/openfda-data/spl/extracted/otc/20120127_005f54e3-f60a-4c26-b830-b5127786e5bd/005f54e3-f60a-4c26-b830-b5127786e5bd-01.jpg,20120127,,,,0
005f54e3-f60a-4c26-b830-b5127786e5bd,/Users/matt/iodine/openfda-data/spl/extracted/otc/20120127_005f54e3-f60a-4c26-b830-b5127786e5bd/005f54e3-f60a-4c26-b830-b5127786e5bd-02.jpg,20120127,EAN-13,241,0345802050038,1
00608f79-20db-4a7d-a204-89779f01ad48,/Users/matt/iodine/openfda-data/spl/extracted/otc/20100804_00608f79-20db-4a7d-a204-89779f01ad48/Loratadine 10mg(Perrigo).jpg,20100804,EAN-13,88,0345802650870,1
00613917-e04e-4dc4-863a-7dd6e79dc4d1,/Users/matt/iodine/openfda-data/spl/extracted/otc/20100611_00613917-e04e-4dc4-863a-7dd6e79dc4d1/lan01-0000-01.jpg,20100611,,,,0
0061a03b-4886-44ae-a0e1-f0336ee5d2e6,/Users/matt/iodine/openfda-data/spl/extracted/otc/20100602_0061a03b-4886-44ae-a0e1-f0336ee5d2e6/Burn-B_Gone_OTC.jpg,20100602,,,,1
00653b7c-7099-487e-9a01-e89781c21323,/Users/matt/iodine/openfda-data/spl/extracted/otc/20130906_00653b7c-7099-487e-9a01-e89781c21323/ibuprofen-1.jpg,20130906,,,,1
00689aa5-ed39-4c9a-92b8-105d2c0e2e15,/Users/matt/iodine/openfda-data/spl/extracted/otc/20130409_00689aa5-ed39-4c9a-92b8-105d2c0e2e15/delsym-01.jpg,20130409,,,,1
0068b9b7-296d-47f7-a532-e6a6e1981e0f,/Users/matt/iodine/openfda-data/spl/extracted/otc/20091124_0068b9b7-296d-47f7-a532-e6a6e1981e0f/label.jpg,20091124,EAN-13,87,0715256300049,1
006a9eca-400f-47f5-bee5-facf7034043e,/Users/matt/iodine/openfda-data/spl/extracted/otc/20140220_006a9eca-400f-47f5-bee5-facf7034043e/3de458a1-2163-44cd-b0b6-9ff6ae023cf3-01.jpg,20140220,,,,0
006a9eca-400f-47f5-bee5-facf7034043e,/Users/matt/iodine/openfda-data/spl/extracted/otc/20140220_006a9eca-400f-47f5-bee5-facf7034043e/3de458a1-2163-44cd-b0b6-9ff6ae023cf3-02.jpg,20140220,EAN-13,121,0050428162965,1
006adf23-21ab-4a4e-aae9-c4e587777165,/Users/matt/iodine/openfda-data/spl/extracted/otc/20120719_006adf23-21ab-4a4e-aae9-c4e587777165/8fe6a0dd-e320-498a-8899-a1df8fda8bdb-01.jpg,20120719,EAN-13,260,0341520310461,1
006adf23-21ab-4a4e-aae9-c4e587777165,/Users/matt/iodine/openfda-data/spl/extracted/otc/20120719_006adf23-21ab-4a4e-aae9-c4e587777165/8fe6a0dd-e320-498a-8899-a1df8fda8bdb-02.jpg,20120719,CODE-128,135,60471D4C5,0
006d3c32-0a88-4454-aa0f-5dcc2ba9a222,/Users/matt/iodine/openfda-data/spl/extracted/otc/20131120_006d3c32-0a88-4454-aa0f-5dcc2ba9a222/006d3c32-0a88-4454-aa0f-5dcc2ba9a222-01.jpg,20131120,,,,1
0070858b-e02e-431f-a7c2-313fef01791b,/Users/matt/iodine/openfda-data/spl/extracted/otc/20131207_0070858b-e02e-431f-a7c2-313fef01791b/LB.Gelato Topical OTC_banana.jpg,20131207,,,,1
00708ca5-d42d-48af-89fc-43534b318d9c,/Users/matt/iodine/openfda-data/spl/extracted/otc/20101210_00708ca5-d42d-48af-89fc-43534b318d9c/00708ca5-d42d-48af-89fc-43534b318d9c-01.jpg,20101210,,,,1
007909d6-7c4b-47f9-bc4c-514bda647651,/Users/matt/iodine/openfda-data/spl/extracted/otc/20110509_007909d6-7c4b-47f9-bc4c-514bda647651/203CVS.jpg,20110509,EAN-13,252,0050428160299,1
007bcc58-e10e-4c8f-a537-dec23c89987e,/Users/matt/iodine/openfda-data/spl/extracted/otc/20130204_007bcc58-e10e-4c8f-a537-dec23c89987e/6335499836.jpg,20130204,,,,1
0081f57a-ee38-42a2-ae07-3b752f58eddd,/Users/matt/iodine/openfda-data/spl/extracted/otc/20120626_0081f57a-ee38-42a2-ae07-3b752f58eddd/407b0c4e-f839-4f00-8d7f-6c7a00222bb4-01.jpg,20120626,EAN-13,483,0041220984411,1
0081f57a-ee38-42a2-ae07-3b752f58eddd,/Users/matt/iodine/openfda-data/spl/extracted/otc/20120626_0081f57a-ee38-42a2-ae07-3b752f58eddd/407b0c4e-f839-4f00-8d7f-6c7a00222bb4-02.jpg,20120626,CODE-128,690,817101JC5,0
0085ac39-2a7b-4450-8057-7182680594b0,/Users/matt/iodine/openfda-data/spl/extracted/otc/20121009_0085ac39-2a7b-4450-8057-7182680594b0/0085ac39-2a7b-4450-8057-7182680594b0-01.jpg,20121009,,,,0
0085ac39-2a7b-4450-8057-7182680594b0,/Users/matt/iodine/openfda-data/spl/extracted/otc/20121009_0085ac39-2a7b-4450-8057-7182680594b0/0085ac39-2a7b-4450-8057-7182680594b0-02.jpg,20121009,,,,0
0085ac39-2a7b-4450-8057-7182680594b0,/Users/matt/iodine/openfda-data/spl/extracted/otc/20121009_0085ac39-2a7b-4450-8057-7182680594b0/0085ac39-2a7b-4450-8057-7182680594b0-03.jpg,20121009,,,,0
0085ac39-2a7b-4450-8057-7182680594b0,/Users/matt/iodine/openfda-data/spl/extracted/otc/20121009_0085ac39-2a7b-4450-8057-7182680594b0/0085ac39-2a7b-4450-8057-7182680594b0-04.jpg,20121009,,,,0
0085ac39-2a7b-4450-8057-7182680594b0,/Users/matt/iodine/openfda-data/spl/extracted/otc/20121009_0085ac39-2a7b-4450-8057-7182680594b0/0085ac39-2a7b-4450-8057-7182680594b0-05.jpg,20121009,,,,0
0085ac39-2a7b-4450-8057-7182680594b0,/Users/matt/iodine/openfda-data/spl/extracted/otc/20121009_0085ac39-2a7b-4450-8057-7182680594b0/0085ac39-2a7b-4450-8057-7182680594b0-06.jpg,20121009,,,,0
0085ac39-2a7b-4450-8057-7182680594b0,/Users/matt/iodine/openfda-data/spl/extracted/otc/20121009_0085ac39-2a7b-4450-8057-7182680594b0/0085ac39-2a7b-4450-8057-7182680594b0-07.jpg,20121009,,,,0
0085ac39-2a7b-4450-8057-7182680594b0,/Users/matt/iodine/openfda-data/spl/extracted/otc/20121009_0085ac39-2a7b-4450-8057-7182680594b0/0085ac39-2a7b-4450-8057-7182680594b0-08.jpg,20121009,EAN-13,314,0041163490390,1
0085ac39-2a7b-4450-8057-7182680594b0,/Users/matt/iodine/openfda-data/spl/extracted/otc/20121009_0085ac39-2a7b-4450-8057-7182680594b0/0085ac39-2a7b-4450-8057-7182680594b0-09.jpg,20121009,,,,0
00871efc-519f-4af8-9a34-a56cd8c7bdc9,/Users/matt/iodine/openfda-data/spl/extracted/otc/20110525_00871efc-519f-4af8-9a34-a56cd8c7bdc9/EDSY.jpg,20110525,,,,0
00883815-80b7-4bd3-b5b4-6dfe3bfccabb,/Users/matt/iodine/openfda-data/spl/extracted/otc/20130722_00883815-80b7-4bd3-b5b4-6dfe3bfccabb/00883815-80b7-4bd3-b5b4-6dfe3bfccabb-01.jpg,20130722,,,,0
00883815-80b7-4bd3-b5b4-6dfe3bfccabb,/Users/matt/iodine/openfda-data/spl/extracted/otc/20130722_00883815-80b7-4bd3-b5b4-6dfe3bfccabb/00883815-80b7-4bd3-b5b4-6dfe3bfccabb-02.jpg,20130722,,,,1
0089cee9-edf4-44ae-96a9-8209b9fb379b,/Users/matt/iodine/openfda-data/spl/extracted/otc/20100929_0089cee9-edf4-44ae-96a9-8209b9fb379b/40 CT OES.jpg,20100929,,,,0
008a5dc6-136b-4809-bec6-0a7ecf1f3981,/Users/matt/iodine/openfda-data/spl/extracted/otc/20130325_008a5dc6-136b-4809-bec6-0a7ecf1f3981/008a5dc6-136b-4809-bec6-0a7ecf1f3981-01.jpg,20130325,,,,0
008c5055-4ae3-498f-a7bf-5bd00f738c6d,/Users/matt/iodine/openfda-data/spl/extracted/otc/20130807_008c5055-4ae3-498f-a7bf-5bd00f738c6d/008c5055-4ae3-498f-a7bf-5bd00f738c6d-01.jpg,20130807,,,,0
008d8e72-739e-4ee3-b094-3cd93f5b66b1,/Users/matt/iodine/openfda-data/spl/extracted/otc/20130911_008d8e72-739e-4ee3-b094-3cd93f5b66b1/our-family-44-453-1.jpg,20130911,EAN-13,179,0070253964152,1
0094bef0-222e-4004-9d38-cb1beec001ea,/Users/matt/iodine/openfda-data/spl/extracted/otc/20140327_0094bef0-222e-4004-9d38-cb1beec001ea/PreciousMineralBottleLabel.jpg,20140327,,,,0
0094bef0-222e-4004-9d38-cb1beec001ea,/Users/matt/iodine/openfda-data/spl/extracted/otc/20140327_0094bef0-222e-4004-9d38-cb1beec001ea/PreciousMineralBoxLabel.jpg,20140327,,,,0
0094bef0-222e-4004-9d38-cb1beec001ea,/Users/matt/iodine/openfda-data/spl/extracted/otc/20140327_0094bef0-222e-4004-9d38-cb1beec001ea/PreciousMineralShade11.jpg,20140327,,,,0
0094c3be-20d0-40b6-91c4-2d8d35113476,/Users/matt/iodine/openfda-data/spl/extracted/otc/20130823_0094c3be-20d0-40b6-91c4-2d8d35113476/afrin-01.jpg,20130823,,,,1
0098a3c9-b53b-487c-9b69-91eb94b2b6e7,/Users/matt/iodine/openfda-data/spl/extracted/otc/20120906_0098a3c9-b53b-487c-9b69-91eb94b2b6e7/cdb02ab2-476f-40b4-92ec-9c918a2f1e90-01.jpg,20120906,,,,0
0098a3c9-b53b-487c-9b69-91eb94b2b6e7,/Users/matt/iodine/openfda-data/spl/extracted/otc/20120906_0098a3c9-b53b-487c-9b69-91eb94b2b6e7/cdb02ab2-476f-40b4-92ec-9c918a2f1e90-02.jpg,20120906,,,,0
0098a3c9-b53b-487c-9b69-91eb94b2b6e7,/Users/matt/iodine/openfda-data/spl/extracted/otc/20120906_0098a3c9-b53b-487c-9b69-91eb94b2b6e7/cdb02ab2-476f-40b4-92ec-9c918a2f1e90-03.jpg,20120906,EAN-13,178,0321130782131,1
0098a3c9-b53b-487c-9b69-91eb94b2b6e7,/Users/matt/iodine/openfda-data/spl/extracted/otc/20120906_0098a3c9-b53b-487c-9b69-91eb94b2b6e7/cdb02ab2-476f-40b4-92ec-9c918a2f1e90-04.jpg,20120906,CODE-128,253,0477115C2,0
009b1dda-f603-4fa3-936a-665adc4bc5f3,/Users/matt/iodine/openfda-data/spl/extracted/otc/20110307_009b1dda-f603-4fa3-936a-665adc4bc5f3/our-family-44-235-1.jpg,20110307,EAN-13,167,0070253963292,1
009b37fb-7b2d-4fdc-b0d7-2de3fffe697b,/Users/matt/iodine/openfda-data/spl/extracted/otc/20110105_009b37fb-7b2d-4fdc-b0d7-2de3fffe697b/AxeInstinctPDP.jpg,20110105,,,,1
00a05a25-9219-45fd-91b7-3633c6303025,/Users/matt/iodine/openfda-data/spl/extracted/otc/20130529_00a05a25-9219-45fd-91b7-3633c6303025/mm1.jpg,20130529,EAN-13,157,0308691693007,1
00a17e61-0d91-41e0-9cbe-c7c0b3093f3c,/Users/matt/iodine/openfda-data/spl/extracted/otc/20120504_00a17e61-0d91-41e0-9cbe-c7c0b3093f3c/tinactin-01.jpg,20120504,,,,1
00a2c2b4-b540-4acc-86b9-b4dfb4e8695b,/Users/matt/iodine/openfda-data/spl/extracted/otc/20111011_00a2c2b4-b540-4acc-86b9-b4dfb4e8695b/container label.jpg,20111011,EAN-13,44,0766176981429,0
00a6178c-ff50-4641-a788-70b959e80d85,/Users/matt/iodine/openfda-data/spl/extracted/otc/20120622_00a6178c-ff50-4641-a788-70b959e80d85/636ecb5b-0391-41cf-b314-0e4a9fd9458e-01.jpg,20120622,EAN-13,399,0087701402982,1
00a6178c-ff50-4641-a788-70b959e80d85,/Users/matt/iodine/openfda-data/spl/extracted/otc/20120622_00a6178c-ff50-4641-a788-70b959e80d85/636ecb5b-0391-41cf-b314-0e4a9fd9458e-02.jpg,20120622,CODE-128,728,9032629C5,0
00a6fe2f-d9e6-4d75-9c21-16b40b1da320,/Users/matt/iodine/openfda-data/spl/extracted/otc/20140131_00a6fe2f-d9e6-4d75-9c21-16b40b1da320/KinrayRani75.jpg,20140131,,,,1
00aa76be-ee82-4b52-aad6-ddddd46bb789,/Users/matt/iodine/openfda-data/spl/extracted/otc/20131213_00aa76be-ee82-4b52-aad6-ddddd46bb789/iope-01.jpg,20131213,,,,1
00ab90e8-7824-411f-bf4d-a540c2a8a4c3,/Users/matt/iodine/openfda-data/spl/extracted/otc/20120517_00ab90e8-7824-411f-bf4d-a540c2a8a4c3/childrens-accudial-01.jpg,20120517,EAN-13,135,0345014000371,1
00ad432d-51d7-4a9c-b2ae-9d1fa6f1d88e,/Users/matt/iodine/openfda-data/spl/extracted/otc/20120315_00ad432d-51d7-4a9c-b2ae-9d1fa6f1d88e/footshieldplus.jpg,20120315,,,,1
00ad5b08-5371-4a2f-be49-4254106d7f64,/Users/matt/iodine/openfda-data/spl/extracted/otc/20111123_00ad5b08-5371-4a2f-be49-4254106d7f64/sucrets-01.jpg,20111123,,,,1
00af2050-28a0-4db6-96b8-4d710003207a,/Users/matt/iodine/openfda-data/spl/extracted/otc/20120713_00af2050-28a0-4db6-96b8-4d710003207a/label.jpg,20120713,EAN-13,87,0325057160201,1
00b2c444-8601-4d8f-b6bb-91b864fd9041,/Users/matt/iodine/openfda-data/spl/extracted/otc/20100625_00b2c444-8601-4d8f-b6bb-91b864fd9041/Sterile Dukal Alcohol Prep -1.jpg,20100625,,,,0
00b35b4e-848b-4477-a735-2f88a16af9ef,/Users/matt/iodine/openfda-data/spl/extracted/otc/20111219_00b35b4e-848b-4477-a735-2f88a16af9ef/clotrimazole-01.jpg,20111219,,,,1
00b58001-f775-4a34-93b6-5fbbe9414599,/Users/matt/iodine/openfda-data/spl/extracted/otc/20100216_00b58001-f775-4a34-93b6-5fbbe9414599/00b58001-f775-4a34-93b6-5fbbe9414599-01.jpg,20100216,I2/5,27,207002,1
00b5c295-47e0-494a-a1ae-f3b438a50121,/Users/matt/iodine/openfda-data/spl/extracted/otc/20120411_00b5c295-47e0-494a-a1ae-f3b438a50121/cle-de-peau-01.jpg,20120411,,,,0
00b5c295-47e0-494a-a1ae-f3b438a50121,/Users/matt/iodine/openfda-data/spl/extracted/otc/20120411_00b5c295-47e0-494a-a1ae-f3b438a50121/cle-de-peau-02.jpg,20120411,,,,0
00b5c295-47e0-494a-a1ae-f3b438a50121,/Users/matt/iodine/openfda-data/spl/extracted/otc/20120411_00b5c295-47e0-494a-a1ae-f3b438a50121/cle-de-peau-03.jpg,20120411,,,,0
00b5c295-47e0-494a-a1ae-f3b438a50121,/Users/matt/iodine/openfda-data/spl/extracted/otc/20120411_00b5c295-47e0-494a-a1ae-f3b438a50121/cle-de-peau-04.jpg,20120411,,,,0
00b5c295-47e0-494a-a1ae-f3b438a50121,/Users/matt/iodine/openfda-data/spl/extracted/otc/20120411_00b5c295-47e0-494a-a1ae-f3b438a50121/cle-de-peau-05.jpg,20120411,,,,0
00b5c295-47e0-494a-a1ae-f3b438a50121,/Users/matt/iodine/openfda-data/spl/extracted/otc/20120411_00b5c295-47e0-494a-a1ae-f3b438a50121/cle-de-peau-06.jpg,20120411,,,,0
00b5c295-47e0-494a-a1ae-f3b438a50121,/Users/matt/iodine/openfda-data/spl/extracted/otc/20120411_00b5c295-47e0-494a-a1ae-f3b438a50121/cle-de-peau-07.jpg,20120411,,,,0
00b5c295-47e0-494a-a1ae-f3b438a50121,/Users/matt/iodine/openfda-data/spl/extracted/otc/20120411_00b5c295-47e0-494a-a1ae-f3b438a50121/cle-de-peau-08.jpg,20120411,,,,0
00b96109-8ece-4531-8182-f5167e9f4632,/Users/matt/iodine/openfda-data/spl/extracted/otc/20140214_00b96109-8ece-4531-8182-f5167e9f4632/terocin-lotion-120-ml-for-alexso-1.jpg,20140214,,,,0
00baca82-57bd-4af1-95cb-eaa0ba8a3a19,/Users/matt/iodine/openfda-data/spl/extracted/otc/20120619_00baca82-57bd-4af1-95cb-eaa0ba8a3a19/mm1.jpg,20120619,,,,0
00bad89e-ca51-47bf-b035-d7472f7520d2,/Users/matt/iodine/openfda-data/spl/extracted/otc/20131220_00bad89e-ca51-47bf-b035-d7472f7520d2/ArbonneTMctn.jpg,20131220,,,,0
00bb8c06-9852-4b8b-845d-c15dfd8bc5ef,/Users/matt/iodine/openfda-data/spl/extracted/otc/20101012_00bb8c06-9852-4b8b-845d-c15dfd8bc5ef/LeaderReliefEyeDrops.jpg,20101012,EAN-13,259,0096295963731,1
00bbdaa3-b364-4bc3-b85a-6d6621df0896,/Users/matt/iodine/openfda-data/spl/extracted/otc/20130221_00bbdaa3-b364-4bc3-b85a-6d6621df0896/la-mer-01.jpg,20130221,EAN-13,142,0747930042570,0
00bc1e01-f90e-444d-b7d6-807797a1d136,/Users/matt/iodine/openfda-data/spl/extracted/otc/20130627_00bc1e01-f90e-444d-b7d6-807797a1d136/Ibubottlelabel.jpg,20130627,,,,0
00bc1e01-f90e-444d-b7d6-807797a1d136,/Users/matt/iodine/openfda-data/spl/extracted/otc/20130627_00bc1e01-f90e-444d-b7d6-807797a1d136/Ibuprofencarton.jpg,20130627,,,,1
